utterance_ID,text,emotion,speaker
8075,"No , a guy would be saying , "" I am never gonna get to sleep with anyone else . """,disgust,Monica
8076,Oh my God !,surprise,Monica
8077,I am never gonna get to sleep with anyone else !,surprise,Monica
8078,I have been so busy planning the wedding that I forgot about all the things that I would be giving up !,surprise,Monica
8079,"I mean , I ... I am never gonna have a first kiss again .",sadness,Monica
8080,You will have a last kiss .,neutral,Phoebe
8081,Can I ask you something ? Have you ever had a guy have a crush on you ?,neutral,Ross
8082,Is that why you wanted to tie my tie ?,surprise,Joey
8083,There is this kid in my class who said he is in love with me .,sadness,Ross
8084,Whoa !,surprise,Joey
8085,Whoa what ?,surprise,Rachel
8086,Ross has a boyfriend .,joy,Joey
8087,I do ... I do not have a boyfriend . There’s a guy in one of my classes who ... who has a crush on me .,neutral,Ross
8088,Really ?,surprise,Rachel
8089,Yeah !,neutral,Ross
8090,I do not know .,neutral,Ross
8091,"I mean , last year Elizabeth now ... now this kid .",neutral,Ross
8092,What ... what ... what ... what is it ? !,surprise,Ross
8093,Am I giving out some kind of ... sexy professor vibe ?,surprise,Ross
8094,Not right now .,disgust,Rachel
8095,It ... it ... The point is my natural charisma has made him fail his midterm .,sadness,Ross
8096,"Oh , see now I feel bad for the kid !",sadness,Rachel
8097,I had a crush on a teacher once and it was so hard !,sadness,Rachel
8098,You know you ... I could not concentrate and I blushed every time he looked at me .,sadness,Rachel
8099,"I mean come on , you remember what it is like to be 19 and in love .",neutral,Rachel
8100,Kay !,joy,Joey
8101,"in the category of Favorite Returning Male Character the nominees are : John Wheeler from General Hospital ,",neutral,The Presenter
8102,What the ? !,surprise,Joey
8103,Thank you .,neutral,Rachel
8104,If I can not have it you can not have it !,anger,Joey
8105,"Uh Mr . Morse , can I speak to you for a moment ?",neutral,Ross
8106,Rach ?,neutral,Phoebe
8107,I will be out in a second .,neutral,Rachel
8108,"Oh . It is just so unexpected ! I ... I uh ... I will tell you , it is just such an honor to be nominated for a Nobel Prize ...",joy,Phoebe
8109,"Honey , we have to go . Our reservations are at 8 : 00 .",neutral,Rachel
8110,in Reservations at 8 : 00 by Neil Simon . Thank ... thank you Neil . Thank you for the words .,joy,Phoebe
8111,"Okay honey , you can finish this later we are gonna be late . We gotta go .",neutral,Rachel
8112,"Please , do not play the music . Just uh one more .",neutral,Phoebe
8113,Oh hey ! How was your audition ?,joy,Phoebe
8114,"I am sorry , do I know you ?",neutral,Joey
8115,What are you doing ?,neutral,Phoebe
8116,"Nothing , I am just practicing blowing you off because I am gonna be a big movie star !",joy,Joey
8117,Oh ! You got it ? !,surprise,Phoebe
8118,"Well no , not yet . But the audition went really good .",joy,Joey
8119,What was it for ?,joy,Monica
8120,"Oh , it is this big budget period movie about these three Italian brothers who come to America around the turn of the century .",neutral,Joey
8121,It is really classy !,joy,Joey
8122,"Oh , and the director is supposed to be the next next Martin Scorcese .",joy,Joey
8123,The next next ?,surprise,Phoebe
8124,"Yeah , there is this guy from Chicago who supposed to be the next Martin Scorcese , all right ?",neutral,Joey
8125,But then this guy right after him .,neutral,Joey
8126,Hello !,joy,Joey
8127,They loved me !,joy,Joey
8128,Oh my God !,joy,Joey
8129,"Are you kidding me ? I never rent a movie without it ! Oh . Uh , okay uh let me call you back .",surprise,Joey
8130,What the matter ?,neutral,Phoebe
8131,They want me to be totally naked in the movie !,surprise,Joey
8132,Wow !,surprise,Monica
8133,I know ! My grandmother gonna see this !,fear,Joey
8134,Grandma gonna have to get in line .,joy,Phoebe
8135,Lusts of the flesh .,neutral,Phoebe
8136,What ?,surprise,Rachel
8137,I do not know . A cowboy theme ?,neutral,Phoebe
8138,Hey !,neutral,Chandler
8139,Hey !,neutral,Monica
8140,You know I am ... I am really glad we decided not to sleep together before the wedding .,neutral,Chandler
8141,"Oh boy , me too !",neutral,Monica
8142,You know I was thinking if we had a ... a big fight and uh we broke up for a few hours .,neutral,Chandler
8143,Yeah ?,neutral,Monica
8144,"Technically , we could have sex again .",joy,Chandler
8145,"What do you think , bossy and domineering ? !",disgust,Chandler
8146,"The wedding is off , sloppy and immature !",anger,Monica
8147,That is me ! Come on !,joy,Chandler
8148,"Okay . But wait , we can not . My Cousin Cassie is in the guest room , we are supposed to have lunch .",sadness,Monica
8149,"Well , get rid of her , obsessive and shrill .",anger,Chandler
8150,Shrill ? ! The wedding is back on !,anger,Monica
8151,I thought I heard voices . You must be Chandler .,joy,Cassie
8152,Hi ! Nice to meet you !,joy,Chandler
8153,Nice to meet you too .,joy,Cassie
8154,"So , are you ready to go ?",neutral,Monica
8155,Yeah .,neutral,Cassie
8156,Chandler ? !,surprise,Monica
8157,I will be right with you .,neutral,Chandler
8158,So you did see me that day . Because it seemed like you did not .,surprise,Ross
8159,"Ah yeah , sorry about that .",neutral,Cassie
8160,"It is okay . Come , come on in .",neutral,Ross
8161,"Thanks for letting me stay here ! I mean Monica place was nice , but her fiancée sure stares a lot .",joy,Cassie
8162,Oh .,neutral,Ross
8163,Oh my God ! You do a great Chandler !,surprise,Cassie
8164,"Uh ... huh . Yeah , I ... I have a knack for impressions .",neutral,Ross
8165,"Well , maybe after we get reacquainted uh , you can do me .",joy,Cassie
8166,Yeah ... No ! !,disgust,Ross
8167,"Cassie , how you ... how you doing on that ... hot dog .",neutral,Ross
8168,I am all done .,neutral,Cassie
8169,Thank God .,joy,Ross
8170,I guess the last time we really hung out was when our parents rented that beach house together .,neutral,Cassie
8171,Oh right .,neutral,Ross
8172,Right .,neutral,Ross
8173,"Ooh , remember the time I uh , I pinned you down and tickled you til you cried ?",joy,Ross
8174,We are probably too old to do that now .,sadness,Ross
8175,"I will always remember that summer , because it is when I got all of these freckles .",joy,Cassie
8176,Uh ... huh ! Uh ... huh ! And ... and ... and I will always remember that summer because that is when I realized that we are related .,surprise,Ross
8177,"It took you that long to figure it out , huh ?",surprise,Cassie
8178,"Well I am , I am a little slow . Just as our children would be .",neutral,Ross
8179,"Okay , we have a lot of options here , a number of prototypes for you to try on .",joy,Monica
8180,Wow ! This looks great !,joy,Joey
8181,"Yeah ! Okay , this one is a mushroom cap . Umm , this one is made of bologna .",joy,Monica
8182,And ... and ... and ... and ... and the toothpicks ?,surprise,Joey
8183,Phoebe ! Rachel ! It is Monica ! I wonder what you could possibly need me for on such short notice ! Oh .,joy,Monica
8184,"Oh Monica , we are so sorry .",sadness,Rachel
8185,For what ?,surprise,Monica
8186,"Well first , for forgetting to throw you a bridal shower .",sadness,Rachel
8187,And then for forgetting to invite you to it .,neutral,Phoebe
8188,You already had it ?,surprise,Monica
8189,"Well , we called everyone in your phone book and a bunch of people came , but it took us so long to get you here that they ... they had to leave .",sadness,Phoebe
8190,"Yeah , we wanted to throw you a big surprise and a great shower , and now you do not have either .",sadness,Rachel
8191,We ruined everything .,sadness,Phoebe
8192,Ugh,sadness,Rachel
8193,"Well no , wait a minute , that is not true !",surprise,Monica
8194,"No , what you did was really sweet .",joy,Monica
8195,And it kinda works out for the best .,joy,Monica
8196,"What do you , what do you mean ?",surprise,Rachel
8197,"Well now , I get to spend my shower with the only people I really love !",joy,Monica
8198,"I mean , I get all those presents without having to talk to people I do not even like !",joy,Monica
8199,Surprise,fear,Rachel
8200,Surprise,neutral,Joey
8201,Monica .,neutral,Rachel
8202,"Cassie , are you finding everything okay in there ?",neutral,Phoebe
8203,Yeah ! Thank you so much for letting me stay here .,neutral,Cassie
8204,Oh ! No problem ! I ...,joy,Phoebe
8205,What ?,surprise,Cassie
8206,"So now , these are all the tuxedos that we make and if there is anything that you like , we can make you a deal .",neutral,Rachel
8207,Anything at all .,neutral,Rachel
8208,But these are the three that Monica pre ... approved .,neutral,Rachel
8209,"Well , thanks a lot for hookin me up Rach . I want you to know that I want you to attend our wedding as my guest .",joy,Chandler
8210,I am Monica maid of honor . Okay ? Do not try to blue pin me !,anger,Rachel
8211,Hey ! Guess what I got for your wedding !,joy,Ross
8212,A freakish thin date with a hanger for her head ?,neutral,Chandler
8213,"No . Rachel hooked me up with a tux ! But not just any tux , Batman tux !",joy,Ross
8214,What ?,surprise,Chandler
8215,That is right ! Made expressly for Val Kilmer and worn by him in the hit film ... that Batman film he was in .,joy,Ross
8216,You can not wear that ! I am wearing the famous tux ! James Bond tux !,anger,Chandler
8217,So ?,surprise,Ross
8218,So ... If you wear that you will make mine less special .,sadness,Chandler
8219,"anyway , his name is Allan and we have been going out for three years .",joy,Melissa
8220,He was my first client when I became a party planner .,neutral,Melissa
8221,He was planning a party for his girlfriend at the time .,neutral,Melissa
8222,Oh well .,surprise,Melissa
8223,And he was Theta Beta Pi at Syracuse .,joy,Melissa
8224,"Oh . Oh , that is great !",joy,Rachel
8225,All right ! I found one that fits !,joy,Chandler
8226,"Well you know what they say , the 23rd time’s the charm .",neutral,Rachel
8227,Whose is it ?,joy,Chandler
8228,Oh does it matter ? ! All that matters is that you look so handsome .,sadness,Rachel
8229,"You know , you are friend getting married , it is gotta change things .",neutral,Phoebe
8230,You really think it would be that different ?,surprise,Rachel
8231,How could it not be ?,surprise,Phoebe
8232,"I mean pretty soon they are gonna be having kids , and then they are just gonna be hanging out with other couples who have kids .",sadness,Phoebe
8233,And then maybe they are gonna have to leave the city to be near a Volvo dealership .,sadness,Phoebe
8234,"Well , things change .",sadness,Rachel
8235,I do not want them to move to a Volvo dealership .,sadness,Joey
8236,It will be okay Joe .,neutral,Ross
8237,"Okay , what do you guys think ?",neutral,Chandler
8238,Dude !,surprise,Ross
8239,I have never known love like this .,surprise,Joey
8240,You really like it ?,surprise,Chandler
8241,Dude ! How ... how did you write this ?,surprise,Ross
8242,I stole Monica and changed the name .,neutral,Chandler
8243,You can not do that !,anger,Ross
8244,If he goes first he can !,anger,Joey
8245,"Chandler , we still have not gotten an RSVP from your dad .",neutral,Monica
8246,"Oh ! Right . Umm , maybe that is because I did not send him an invitation .",neutral,Chandler
8247,Chandler ! He is your father . he should be at the wedding .,surprise,Monica
8248,I do not even know the man . Okay ? We are not that close . I have not seen him in years .,sadness,Chandler
8249,Well what are you gonna do when he finds out he was not even asked ? !,anger,Monica
8250,It is not like we run in the same circles .,neutral,Chandler
8251,"I hang out with you guys , and he stars in a drag show in Vegas .",neutral,Chandler
8252,"Ooh , I think I wanna trade circles .",neutral,Phoebe
8253,Nobody is gonna be staring at the bride when the father of the groom is wearing a back ... less dress .,disgust,Chandler
8254,So what ! As long as he is not wearing a white dress and a veil I do not care .,neutral,Monica
8255,"Okay , I think I need to do some shopping .",neutral,Phoebe
8256,"So uh , what your name ?",neutral,Joey
8257,It is Jake .,neutral,Man
8258,"Joey . Hey Jake , do you like the Knicks ?",neutral,Joey
8259,"Yeah , big fan .",neutral,Jake
8260,"Me too ! There is a game on Tuesday , do you wanna go ?",joy,Joey
8261,Yeah that would be great ! Let me make sure I am not doing anything Tuesday .,joy,Jake
8262,Yes !,joy,Monica
8263,So I really never get to win anymore ?,surprise,Chandler
8264,How much did ever really win before ?,neutral,Monica
8265,Pheebs !,neutral,Joey
8266,Hey !,neutral,Phoebe
